ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,bb,pe_rank,ps_rank,pb_rank,pfcf_rank,bby,shy,shy_rank,evebitda_rank,rank,ovr_rank
PPP,Primero Mining Corp.,Basic Materials,Gold,Canada,513370000.0,0.0,1.79,0.69,0.0,0.0,-4.24,3.16,0,83.11166875784191,56.86323713927227,87.72898368883313,59.07151819322459,-0.0,0.0,26.750313676286076,50,363.525721455458,76.93851944792974
PPR,Voya Prime Rate Trust,Financial,Closed-End Fund - Debt,USA,765550000.0,25.9,11.3,0.87,0.0,6.56,-2.7,5.18,0,25.01882057716437,14.730238393977416,80.72772898368883,58.99623588456713,-0.0,6.56,81.05395232120452,50,310.52697616060226,53.70138017565872
PPS,Post Properties Inc.,Financial,REIT - Residential,USA,3150000000.0,16.63,8.33,2.45,0.0,3.05,0.47,57.71,-500000,46.39899623588457,18.469259723964868,38.89585947302384,58.920953575909664,0.015873015873015872,3.0658730158730156,67.40276035131744,50,280.0878293601004,38.49435382685069
PPT,Putnam Premier Income Trust,Financial,Closed-End Fund - Debt,USA,601550000.0,0.0,13.49,0.87,0.0,4.64,-2.45,4.96,0,83.73902132998745,11.543287327478042,80.77791718946048,58.6198243412798,-0.0,4.64,74.32873274780427,50,359.00878293601005,74.6047678795483
PRA,ProAssurance Corporation,Financial,Property & Casualty Insurance,USA,2660000000.0,16.64,3.2,1.34,0.0,2.5,8.64,49.59,226068000,46.323713927227104,41.00376411543287,63.186951066499375,58.444165621079044,-8.498796992481203,-5.9987969924812035,4.767879548306149,50,263.7264742785445,32.0702634880803
PRAA,"PRA Group, Inc.",Services,Business Services,USA,2700000000.0,13.31,2.77,3.0,11.58,0.0,2.09,55.77,110966000,56.2107904642409,45.1693851944793,31.041405269761608,42.68506900878294,-4.109851851851852,-4.109851851851852,8.255959849435383,50,233.36260978670012,21.3801756587202
PRAH,"PRA Health Sciences, Inc.",Healthcare,Medical Laboratories & Research,USA,2360000000.0,981.0,1.54,3.38,100.47,0.0,36.96,39.24,-328127000,0.37641154328732745,61.58092848180677,27.42785445420326,4.918444165621079,13.903686440677966,13.903686440677966,91.14178168130489,50,235.4454203262233,22.132998745294856
PRE,PartnerRe Ltd.,Financial,Property & Casualty Insurance,Bermuda,6610000000.0,12.07,1.11,0.94,9.46,2.03,21.19,138.25,292592000,59.171894604767886,71.06649937264743,76.71267252195733,45.94730238393978,-4.426505295007564,-2.396505295007564,11.869510664993726,50,314.76787954830615,55.43287327478043
PRFT,Perficient Inc.,Technology,Information Technology Services,USA,579810000.0,25.28,1.26,1.68,12.39,0.0,-14.43,16.43,7873000,25.872020075282308,67.80426599749059,53.676286072772896,41.45545796737767,-1.357858608854625,-1.357858608854625,15.50815558343789,50,254.31618569636134,28.331242158092852
PRGO,Perrigo Company Public Limited Company,Healthcare,Drug Related Products,Ireland,27340000000.0,205.37,5.94,2.56,27.43,0.27,23.09,186.89,-29300000,1.6813048933500627,24.190715181932244,37.11417816813049,23.237139272271015,0.1071689831748354,0.37716898317483544,43.68883312421581,50,179.91217063989964,7.1267252195734
PRGS,Progress Software Corporation,Technology,Application Software,USA,1400000000.0,47.43,4.03,2.69,12.33,0.0,2.85,27.99,40850000,10.514429109159346,34.62986198243413,35.28230865746549,41.606022584692596,-2.9178571428571427,-2.9178571428571427,10.363864491844417,50,182.39648682559599,7.553324968632372
PRI,"Primerica, Inc.",Financial,Life Insurance,USA,2130000000.0,12.83,1.54,1.86,9.59,1.49,-17.6,42.99,222487000,57.41530740276035,61.55583437892095,49.71141781681305,45.67126725219573,-10.445399061032864,-8.955399061032864,2.2835633626097867,50,266.6373902132999,33.099121706398996
PRIM,Primoris Services Corporation,Industrial Goods,Heavy Construction,USA,910080000.0,22.01,0.46,1.99,0.0,1.25,-16.42,17.61,1223000,31.76913425345044,89.73651191969887,47.15181932245922,57.992471769134255,-0.13438379043600562,1.1156162095639943,53.099121706398996,50,329.7490589711418,62.00752823086575
PRK,Park National Corp.,Financial,Regional - Midwest Banks,USA,1280000000.0,15.55,4.84,1.82,18.88,4.5,-0.29,83.51,2653000,50.03764115432874,29.410288582183185,50.664993726474286,32.271016311166875,-0.20726562499999998,4.292734375,73.29987452948558,50,285.68381430363866,41.380175658720205
PRLB,"Proto Labs, Inc.",Industrial Goods,Machine Tools & Accessories,USA,1890000000.0,44.39,8.11,6.38,60.23,0.0,1.56,72.35,-5221000,11.543287327478042,18.795483061480553,11.342534504391468,9.109159347553325,0.27624338624338624,0.27624338624338624,41.73149309912171,50,142.5219573400251,2.0075282308657463
PRO,"PROS Holdings, Inc.",Technology,Application Software,USA,619560000.0,0.0,3.33,7.86,0.0,0.0,-14.02,20.91,-18604000,85.31994981179423,39.72396486825596,8.707653701380176,57.96737766624843,3.002776163729098,3.002776163729098,67.00125470514429,50,308.7202007528231,53.07402760351317
PRQR,ProQR Therapeutics N.V.,Healthcare,Biotechnology,Netherlands,347350000.0,0.0,496.22,2.9,0.0,0.0,-25.71,14.94,0,86.17314930991216,0.6775407779171895,32.396486825595986,57.89209535759097,-0.0,0.0,26.29861982434128,50,253.43789209535757,27.9297365119197
PRSC,Providence Service Corp.,Healthcare,Specialized Health Services,USA,740550000.0,44.8,0.4,3.06,22.86,0.0,5.41,46.14,-84156000,11.442910915934755,91.34253450439147,30.41405269761606,27.352572145545796,11.363986226453312,11.363986226453312,88.732747804266,50,299.2848180677541,48.431618569636136
PRTA,Prothena Corporation plc,Healthcare,Biotechnology,Ireland,1740000000.0,0.0,396.1,4.33,0.0,0.0,96.67,55.54,-148421000,87.42785445420326,0.8030112923462985,19.924717691342533,57.79171894604767,8.529942528735631,8.529942528735631,85.11919698870766,50,301.0664993726474,49.234629861982434
PRTK,"Paratek Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,410900000.0,0.0,114.14,2.72,0.0,0.0,-24.52,23.4,-89777000,87.72898368883313,5.169385194479297,34.65495608531995,57.46549560853199,21.848868337795082,21.848868337795082,95.00627352572145,50,330.0250941028858,62.132998745294856
PRTO,Proteon Therapeutics Inc,Healthcare,Biotechnology,USA,227480000.0,0.0,78.44,2.9,0.0,0.0,31.0,13.82,-63957000,87.9297365119197,5.545796737766625,32.2961104140527,57.08908406524466,28.115438719887464,28.115438719887464,96.76286072772898,50,329.62358845671264,61.9573400250941
PRTY,Party City Holdco Inc.,Services,"Specialty Retail, Other",USA,2100000000.0,47.7,0.94,3.31,0.0,0.0,0.0,17.65,10.464240903387704,75.73400250941029,28.08030112923463,56.96361355081556,0.0,26.27352572145546,50,247.51568381430363,25.872020075282308
PRU,"Prudential Financial, Inc.",Financial,Life Insurance,USA,36430000000.0,15.41,0.63,0.88,2.24,2.87,1.12,80.77,1397000000,50.439146800501874,84.5922208281054,79.59849435382685,51.69385194479298,-3.8347515783694752,-0.9647515783694751,17.063989962358846,50,333.38770388958596,63.91468005018821
PRXL,PAREXEL International Corporation,Healthcare,Medical Laboratories & Research,USA,3860000000.0,26.41,1.66,6.4,0.0,0.0,8.08,69.98,138285000,24.316185696361355,59.37264742785445,11.292346298619824,56.61229611041405,-3.5825129533678757,-3.5825129533678757,9.058971141781681,50,210.65244667503134,14.705144291091592
PSA,Public Storage,Financial,REIT - Industrial,USA,36760000000.0,37.09,15.98,7.19,0.0,3.2,7.5,212.51,-55996000,15.23212045169385,10.01254705144291,9.585947302383941,56.43663739021329,0.15232861806311207,3.352328618063112,68.9585947302384,50,210.2258469259724,14.629861982434129
PSB,PS Business Parks Inc.,Financial,REIT - Diversified,USA,2060000000.0,16.8,5.54,2.83,0.0,3.15,-7.96,76.27,-2611000,45.846925972396484,25.872020075282308,33.07402760351317,56.286072772898365,0.12674757281553398,3.276747572815534,68.65746549560853,50,279.73651191969884,38.29360100376412
PSEC,Prospect Capital Corporation,Financial,Asset Management,USA,2600000000.0,7.88,3.36,0.7,0.0,13.79,-12.04,7.25,-228808000,68.13048933500627,39.498117942283564,87.5784190715182,56.16060225846926,8.800307692307692,22.59030769230769,95.35759096612296,50,396.72521957340024,90.89084065244668
PSEM,Pericom Semiconductor Corp.,Technology,Semiconductor - Integrated Circuits,USA,273260000.0,23.48,2.12,1.27,0.0,1.97,-16.79,12.21,1389000,28.707653701380174,52.722710163111664,65.06900878293601,55.63362609786701,-0.5083071067847471,1.4616928932152529,55.9849435382685,50,308.11794228356337,52.672521957340024
PSG,Performance Sports Group Ltd.,Services,Sporting Goods Stores,USA,638390000.0,469.33,1.03,2.02,0.0,0.0,-25.7,14.08,0.7277289836888331,73.47553324968632,46.42409033877039,55.20702634880803,0.0,26.17314930991217,50,252.00752823086574,27.40276035131744
PSIX,"Power Solutions International, Inc.",Industrial Goods,Diversified Machinery,USA,319600000.0,18.7,0.84,3.58,0.0,0.0,-40.07,29.73,-65000,39.52321204516939,78.6198243412798,25.696361355081553,55.15683814303639,0.020337922403003757,0.020337922403003757,36.33626097867001,50,285.33249686323717,41.22961104140527
PSMT,PriceSmart Inc.,Services,"Discount, Variety Stores",USA,2680000000.0,30.45,0.98,4.63,367.53,0.79,9.09,88.9,231000,20.100376411543287,74.7051442910916,18.318695106649937,1.1543287327478042,-0.008619402985074628,0.7813805970149255,48.80803011292346,50,213.08657465495608,15.407779171894607
PSO,Pearson plc,Services,Publishing - Books,United Kingdom,14210000000.0,48.69,1.82,1.69,0.0,3.19,-16.44,17.53,0,10.112923462986197,56.41154328732748,53.42534504391468,54.95608531994981,-0.0,3.19,68.08030112923463,50,292.9861982434128,44.89335006273526
PSTB,Park Sterling Corporation,Financial,Regional - Southeast Banks,USA,324520000.0,22.53,3.62,1.13,22.08,1.66,4.8,7.21,1034000,30.514429109159348,37.41530740276035,69.68632371392722,28.08030112923463,-0.3186244299272772,1.3413755700727228,55.00627352572146,50,270.70263488080303,34.75533249686324
PSX,Phillips 66,Basic Materials,Oil & Gas Refining & Marketing,USA,40720000000.0,9.76,0.32,1.84,0.0,2.96,-3.22,75.74,1387000000,64.31618569636134,93.2245922208281,50.21329987452948,54.55457967377666,-3.406188605108055,-0.446188605108055,19.523212045169387,50,331.83186951066494,63.13676286072772
PSXP,Phillips 66 Partners LP,Basic Materials,Oil & Gas Refining & Marketing,USA,4700000000.0,35.42,17.16,14.22,0.0,2.84,-22.81,56.31,-410300000,16.18569636135508,9.435382685069008,3.5131744040150563,54.10288582183187,8.729787234042554,11.569787234042554,88.93350062735257,50,222.17063989962358,17.84190715181932
PTC,PTC Inc.,Technology,Technical & System Software,USA,3930000000.0,44.15,3.0,4.76,18.34,0.0,0.35,34.44,184783000,11.693851944792973,42.73525721455458,17.51568381430364,33.12421580928482,-4.701857506361323,-4.701857506361323,6.925972396486825,50,161.99498117942284,4.0150564617314926
PTCT,"PTC Therapeutics, Inc.",Healthcare,Biotechnology,USA,1200000000.0,0.0,42.04,4.74,0.0,0.0,-45.99,35.08,-126834000,88.28105395232122,6.649937264742785,17.590966122961106,53.60100376411543,10.5695,10.5695,87.77917189460477,50,303.9021329987453,50.56461731493099
PTEN,Patterson-UTI Energy Inc.,Basic Materials,Oil & Gas Drilling & Exploration,USA,2160000000.0,33.32,0.75,0.74,0.0,2.73,-15.85,14.66,-567000,17.465495608531995,81.20451693851945,86.37390213299875,52.99874529485571,0.02625,2.75625,65.44542032622334,50,353.48808030112923,71.76913425345045
PTLA,"Portola Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2380000000.0,0.0,248.4,6.43,0.0,0.0,15.59,45.37,-292041000,88.33124215809285,4.717691342534504,11.217063989962359,52.89836888331242,12.27063025210084,12.27063025210084,89.73651191969887,50,296.900878293601,47.10163111668758
PTNR,Partner Communications Company Ltd.,Technology,Wireless Communications,Israel,660800000.0,18.22,0.57,2.31,6.85,0.0,6.62,4.19,0,41.1543287327478,85.99749058971142,41.05395232120452,48.48180677540778,-0.0,0.0,26.02258469259724,50,292.71016311166875,44.742785445420324
PTR,PetroChina Co. Ltd.,Basic Materials,Major Integrated Oil & Gas,China,264390000000.0,12.66,0.78,0.9,0.0,3.72,-26.73,83.16,0,57.867001254705144,80.70263488080302,78.41907151819323,52.59723964868256,-0.0,3.72,70.86574654956085,50,390.4516938519448,89.46047678795483
PTSI,"P.A.M. Transportation Services, Inc.",Services,Trucking,USA,295940000.0,16.17,0.71,2.73,25.29,0.0,-23.3,41.39,29334000,47.97992471769134,82.4090338770389,34.37892095357591,24.617314930991217,-9.912144353585187,-9.912144353585187,2.032622333751568,50,241.41781681304894,23.73902132998745
PTXP,"PennTex Midstream Partners, LP",Basic Materials,Oil & Gas Pipelines,USA,726000000.0,0.0,2420.0,5.73,0.0,6.06,0.0,18.15,89.51066499372648,0.301129234629862,13.676286072772898,52.54705144291092,6.06,78.97114178168131,50,285.0062735257215,40.92848180677541
PTX,"Pernix Therapeutics Holdings, Inc.",Healthcare,Drug Manufacturers - Other,USA,280170000.0,0.0,1.69,1.96,36.39,0.0,-52.09,4.59,-476000,89.56085319949811,58.67001254705144,47.67879548306148,16.511919698870766,0.16989684834207802,0.16989684834207802,39.94981179422836,50,302.3713927227102,49.71141781681305
PTY,PIMCO Corporate & Income Opportunity Fund,Financial,Closed-End Fund - Debt,USA,952430000.0,18.15,12.02,0.94,0.0,11.46,-12.57,13.61,0,41.45545796737767,13.801756587202007,76.51191969887077,52.32120451693852,-0.0,11.46,88.80803011292346,50,322.8983688833124,58.82057716436637
PUB,People's Utah Bancorp,Financial,Money Center Banks,USA,290710000.0,16.32,4.77,1.25,0.0,1.44,0.0,16.65,47.327478042659976,29.811794228356337,65.62107904642409,52.271016311166875,1.44,55.834378920953576,50,300.86574654956087,49.0840652446675
PUK,Prudential plc,Financial,Life Insurance,United Kingdom,56020000000.0,14.32,0.65,2.98,41.87,3.66,-10.43,43.96,0,53.375156838143035,84.2409033877039,31.267252195734002,14.052697616060225,-0.0,3.66,70.63989962358845,50,303.57590966122956,50.414052697616064
PVG,Pretium Resources Inc.,Basic Materials,Industrial Metals & Minerals,Canada,735820000.0,0.0,0.0,1.09,0.0,28.11,-3.65,5.55,0,89.58594730238394,99.27227101631117,71.06649937264743,52.12045169385194,-0.0,28.11,96.73776662484316,50,458.7829360100376,98.59473023839398
PVH,PVH Corp.,Consumer Goods,Textile - Apparel Clothing,USA,9280000000.0,18.08,1.14,2.09,14.7,0.13,1.36,112.28,-200000,41.63111668757842,70.48933500627352,45.11919698870766,38.31869510664993,0.0021551724137931034,0.1321551724137931,39.12170639899624,50,284.68005018820577,40.727728983688834
PVTB,"PrivateBancorp, Inc.",Financial,Regional - Midwest Banks,USA,3020000000.0,18.34,5.49,1.89,12.2,0.1,9.63,38.34,-7256000,40.65244667503137,26.17314930991217,49.20953575909661,41.831869510664994,0.24026490066225165,0.3402649006622517,43.01129234629862,50,250.87829360100375,27.10163111668758
PWE,Penn West Petroleum Ltd.,Basic Materials,Oil & Gas Drilling & Exploration,Canada,367840000.0,0.0,0.3,0.09,0.0,4.12,-65.02,0.73,0,89.86198243412798,93.90213299874529,92.49686323713927,52.17063989962358,-0.0,4.12,72.72271016311167,50,451.15432873274784,98.24341279799246
PWOD,Penns Woods Bancorp Inc.,Financial,Regional - Mid-Atlantic Banks,USA,201820000.0,14.09,4.41,1.5,32.55,4.43,-8.24,42.4,2441000,54.027603513174405,32.19573400250941,58.36888331242158,19.247176913425346,-1.2094936081656922,3.2205063918343075,68.3814303638645,50,282.22082810539524,39.498117942283564
PWR,"Quanta Services, Inc.",Industrial Goods,General Contractors,USA,4800000000.0,20.41,0.6,1.17,13.99,0.0,-19.82,23.06,402108000,35.533249686323714,85.34504391468005,68.20577164366374,39.39774153074028,-8.37725,-8.37725,2.5846925972396484,50,281.0664993726474,38.920953575909664
PX,Praxair Inc.,Basic Materials,Chemicals - Major Diversified,USA,31110000000.0,21.17,2.68,6.3,124.95,2.63,-14.44,108.61,814000000,33.60100376411543,46.19824341279799,11.668757841907151,3.939774153074028,-2.616522018643523,0.013477981356476931,36.110414052697614,50,181.5181932245922,7.402760351317441
PXD,Pioneer Natural Resources Co.,Basic Materials,Independent Oil & Gas,USA,17760000000.0,31.47,4.93,2.14,0.0,0.07,-23.83,118.95,-954000000,19.29736511919699,28.933500627352572,44.24090338770389,52.496863237139266,5.371621621621622,5.441621621621622,76.78795483061481,50,271.7565872020075,35.20702634880803
PYPL,"PayPal Holdings, Inc.",Financial,Credit Services,USA,41740000000.0,38.48,4.85,3.27,19.47,0.0,0.0,34.25,14.52948557089084,29.33500627352572,28.456712672521956,31.468005018820577,0.0,25.520702634880806,50,179.3099121706399,7.026348808030113
PZC,PIMCO California Municipal Income Fund III,Financial,Closed-End Fund - Debt,USA,237910000.0,7.43,13.15,1.05,0.0,6.68,3.24,10.78,0,68.90840652446674,11.894604767879548,72.64742785445421,52.57214554579674,-0.0,6.68,81.43036386449184,50,337.45294855708903,65.57089084065245
PZE,Petrobras Argentina SA,Basic Materials,Major Integrated Oil & Gas,Argentina,1800000000.0,24.0,0.8,0.96,26.76,1.17,5.34,6.0,0,27.904642409033876,80.0,75.58343789209536,23.588456712672524,-0.0,1.17,53.42534504391468,50,310.50188205771644,53.65119196988708
PZN,"Pzena Investment Management, Inc",Financial,Asset Management,USA,639970000.0,18.58,5.5,8.26,13.39,1.24,15.7,9.66,2009000,39.849435382685066,26.097867001254706,8.080301129234629,40.326223337515685,-0.31392096504523653,0.9260790349547634,50.74027603513175,50,215.09410288582183,15.909661229611041
PZZA,Papa John's International Inc.,Services,Specialty Eateries,USA,2720000000.0,40.14,1.65,42.62,32.16,1.01,6.0,69.04,100919000,13.751568381430365,59.69887076537014,1.0288582183186952,19.523212045169387,-3.710257352941176,-2.7002573529411764,10.96612296110414,50,154.96863237139272,3.136762860727729
Q,Quintiles Transnational Holdings Inc.,Healthcare,Medical Laboratories & Research,USA,8950000000.0,26.52,1.6,0.0,29.76,0.0,12.23,72.94,439297000,24.165621079046424,60.62735257214554,98.67001254705144,21.40526976160602,-4.908346368715084,-4.908346368715084,6.398996235884567,50,261.267252195734,31.041405269761608
QADA,QAD Inc.,Technology,Application Software,USA,441920000.0,30.64,1.49,3.76,29.46,1.18,17.86,24.51,-45411000,19.949811794228356,62.65997490589711,24.165621079046424,21.606022584692596,10.275841781317887,11.455841781317886,88.78293601003764,50,267.1643663739021,33.27478042659975
QCOM,QUALCOMM Incorporated,Technology,Communication Equipment,USA,90520000000.0,15.83,3.41,2.79,58.32,3.33,-17.75,57.61,9348000000,49.05897114178168,38.99623588456713,33.500627352572145,9.46047678795483,-10.326999558108705,-6.996999558108705,3.5884567126725218,50,184.60476787954832,8.20577164366374
QCRH,QCR Holdings Inc.,Financial,Regional - Southwest Banks,USA,248020000.0,15.81,2.82,1.0,11.17,0.38,20.02,21.18,-64408000,49.184441656210794,44.71769134253451,74.05269761606023,43.287327478042656,25.968873477945326,26.348873477945325,96.43663739021329,50,357.67879548306144,73.62609786700125
QDEL,Quidel Corp.,Healthcare,Diagnostic Substances,USA,687370000.0,0.0,3.43,3.08,23.14,0.0,-18.03,20.5,8913000,91.59347553324969,38.87076537013802,30.288582183186954,27.1267252195734,-1.2966815543302734,-1.2966815543302734,15.78419071518193,50,253.66373902132995,27.97992471769134
QEP,"QEP Resources, Inc.",Basic Materials,Oil & Gas Pipelines,USA,2210000000.0,0.0,0.79,0.56,0.0,0.64,-44.41,12.51,102300000,92.17063989962358,80.30112923462987,89.73651191969887,52.6474278544542,-4.6289592760181,-3.9889592760181,8.381430363864492,50,373.23713927227095,81.78168130489335
QGEN,Qiagen NV,Services,Research Services,Netherlands,6290000000.0,59.64,4.78,2.45,25.95,0.0,6.41,26.24,0,7.754077791718945,29.661229611041406,38.94604767879548,24.140526976160604,-0.0,0.0,25.19447929736512,50,175.69636135508154,6.373902132998745
QIHU,Qihoo 360 Technology Co. Ltd.,Technology,Information Technology Services,China,7210000000.0,32.33,4.78,5.84,33.42,0.0,9.13,55.93,0,18.318695106649937,29.71141781681305,13.274780426599749,18.569636135508155,-0.0,0.0,25.144291091593473,50,155.01882057716438,3.161856963613551
QIWI,Qiwi plc,Financial,Credit Services,Cyprus,1290000000.0,14.97,5.41,7.75,0.0,4.23,7.32,23.65,-976000,51.71894604767879,26.549560853199498,8.808030112923463,52.672521957340024,0.07565891472868218,4.305658914728682,73.37515683814304,50,263.1242158092848,31.74404015056462
QLGC,QLogic Corp.,Technology,Semiconductor - Integrated Circuits,USA,832580000.0,17.92,1.62,1.11,10.32,0.0,-34.66,9.5,14222000,42.10790464240903,60.22584692597239,70.18820577164367,44.49184441656211,-1.708184198515458,-1.708184198515458,14.002509410288583,50,281.01631116687577,38.89585947302384
QLIK,"Qlik Technologies, Inc.",Technology,Business Software & Services,USA,3490000000.0,0.0,6.01,11.11,71.61,0.0,22.8,37.76,-35540000,92.59723964868256,23.889585947302383,5.144291091593475,7.4278544542032625,1.0183381088825214,1.0183381088825214,52.220828105395235,50,231.27979924717692,20.55207026348808
QLTY,Quality Distribution Inc.,Services,Trucking,USA,448880000.0,42.05,0.47,0.0,43.16,0.0,50.33,15.98,-409000,12.672521957340024,89.46047678795483,98.51944792973651,13.601003764115433,0.09111566565674567,0.09111566565674567,38.168130489335006,50,302.42158092848183,49.73651191969887
QLYS,"Qualys, Inc.",Technology,Application Software,USA,1010000000.0,31.51,6.81,5.85,29.96,0.0,-38.32,29.62,-10133000,19.222082810539522,21.304893350062734,13.224592220828105,21.104140526976163,1.0032673267326733,1.0032673267326733,51.96988707653701,50,176.82559598494353,6.474278544542032
QNST,"QuinStreet, Inc.",Technology,Internet Software & Services,USA,228990000.0,0.0,0.82,1.66,48.72,0.0,-18.15,5.14,-2370000,93.92722710163112,79.12170639899624,54.2534504391468,11.718946047678795,1.0349796934363946,1.0349796934363946,52.446675031367626,50,341.4680050188206,67.05144291091594
QRVO,"Qorvo, Inc.",Technology,Semiconductor - Broad Line,USA,7480000000.0,23.92,3.61,1.21,46.69,0.0,-23.15,49.99,45137000,28.08030112923463,37.465495608531995,67.30238393977416,12.471769134253451,-0.6034358288770053,-0.6034358288770053,18.74529485570891,50,214.06524466750315,15.50815558343789
QSII,Quality Systems Inc.,Technology,Healthcare Information Services,USA,761240000.0,26.85,1.54,2.72,346.02,5.55,-26.99,12.62,-662000,23.73902132998745,61.606022584692596,34.680050188205776,1.2547051442910917,0.08696337554516316,5.636963375545163,77.3651191969887,50,248.64491844416563,26.248431618569633
QSR,Restaurant Brands International Inc.,Services,Restaurants,Canada,7980000000.0,0.0,2.99,11.95,0.0,1.22,-4.84,39.43,-3700000,94.20326223337516,42.91091593475534,4.642409033877039,53.02383939774153,0.046365914786967416,1.2663659147869675,54.40401505646173,50,299.18444165621077,48.306148055207025
QTM,Quantum Corporation,Technology,Data Storage Devices,USA,274910000.0,35.0,0.51,0.0,0.0,0.0,-37.87,1.05,-3889000,16.386449184441656,88.33124215809285,98.49435382685068,53.099121706398996,1.4146447928412935,1.4146447928412935,55.68381430363865,50,361.99498117942284,76.11041405269762
QTNT,Quotient Limited,Healthcare,Diagnostic Substances,United Kingdom,287810000.0,0.0,16.64,0.0,0.0,0.0,-0.29,16.9,-50658000,94.27854454203263,9.585947302383941,98.34378920953576,53.12421580928481,17.601195232966194,17.601195232966194,93.40025094102886,50,398.732747804266,91.46800501882058
QTS,"QTS Realty Trust, Inc.",Financial,REIT - Industrial,USA,1710000000.0,99.21,6.91,2.44,0.0,3.07,19.4,41.67,-370074000,4.040150564617314,21.104140526976163,39.096612296110415,53.14930991217064,21.641754385964912,24.711754385964912,96.01003764115433,50,263.40025094102884,31.869510664993726
QTWO,"Q2 Holdings, Inc.",Technology,Business Software & Services,USA,1030000000.0,0.0,10.99,9.64,0.0,0.0,35.61,27.57,-34880000,94.70514429109159,15.081555834378921,6.373902132998745,53.17440401505647,3.386407766990291,3.386407766990291,69.10915934755333,50,288.44416562107904,42.60978670012547
QUAD,"Quad/Graphics, Inc.",Services,Business Services,USA,742170000.0,0.0,0.15,0.7,5.43,8.02,-30.93,14.96,-3600000,95.78419071518192,97.16436637390214,87.55332496863237,49.63613550815558,0.4850640688790978,8.505064068879097,85.06900878293601,50,465.20702634880803,98.99623588456713
QUNR,Qunar Cayman Islands Limited,Services,General Entertainment,China,4030000000.0000005,0.0,12.3,0.0,0.0,0.0,11.72,31.75,0,97.39021329987453,13.500627352572145,98.31869510664994,53.22459222082811,-0.0,0.0,24.993726474278542,50,337.4278544542033,65.54579673776662
QURE,uniQure N.V.,Healthcare,Biotechnology,Netherlands,537810000.0,0.0,105.45,12.53,0.0,0.0,20.01,25.19,-369000,97.465495608532,5.294855708908407,4.291091593475533,53.27478042659975,0.06861159145423106,0.06861159145423106,37.61606022584692,50,247.9422835633626,26.04767879548306
QVCA,Liberty Interactive Corporation,Services,Catalog & Mail Order Houses,USA,18080000000.0,23.15,2.0,3.13,18.81,0.0,-5.59,27.55,684000000,29.3099121706399,54.027603513174405,29.86198243412798,32.396486825595986,-3.783185840707964,-3.783185840707964,8.682559598494354,50,204.27854454203262,12.898368883312422
R,"Ryder System, Inc.",Services,Rental & Leasing Services,USA,4320000000.0,18.37,0.66,2.24,0.0,2.02,-13.63,80.99,3371000,40.55207026348808,84.0401505646173,42.55959849435383,53.324968632371395,-0.07803240740740741,1.9419675925925926,59.97490589711418,50,330.4516938519448,62.484316185696365
RAD,Rite Aid Corporation,Services,Drug Stores,USA,8060000000.000001,3.85,0.3,52.93,41.05,0.0,-3.87,7.94,-16591000,72.47176913425345,93.92722710163112,0.8030112923462985,14.37892095357591,0.20584367245657567,0.20584367245657567,40.501882057716436,50,272.0828105395232,35.357590966122956
RAI,Reynolds American Inc.,Consumer Goods,Cigarettes,USA,59740000000.0,15.87,6.76,2.59,241.88,3.44,13.89,83.61,-4633000000,48.883312421580925,21.355081555834378,36.73776662484316,2.132998745294856,7.755272849012387,11.195272849012387,88.60727728983689,50,247.7164366373902,25.972396486825595
RAIL,FreightCar America Inc.,Services,Railroads,USA,257329999.99999997,15.35,0.35,1.23,0.0,1.72,-31.45,20.87,-4910000,50.53952321204517,92.47176913425345,66.5495608531995,53.35006273525722,1.908055803831656,3.628055803831656,70.36386449184442,50,383.27478042659976,86.95106649937264
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology,USA,3980000000.0,0.0,0.0,10.26,0.0,0.0,84.72,102.87,-238957000,99.8996235884567,99.67377666248431,5.947302383939774,53.55081555834379,6.0039447236180905,6.0039447236180905,78.74529485570892,50,387.81681304893345,88.55708908406524
RAS,RAIT Financial Trust,Financial,REIT - Diversified,USA,473540000.0,0.0,1.42,0.93,0.0,13.82,-25.77,5.21,-194519000,99.77415307402761,64.09033877038895,76.98870765370138,53.575909661229616,41.07762807788149,54.89762807788149,99.04642409033877,50,443.47553324968635,97.71643663739022
RATE,"Bankrate, Inc.",Technology,Internet Information Providers,USA,1010000000.0,107.89,1.83,1.19,13.81,0.0,-21.44,9.71,-13594000,3.5884567126725218,56.185696361355085,68.00501882057716,39.74905897114178,1.345940594059406,1.345940594059406,55.081555834378925,50,272.6097867001255,35.58343789209536
RAVN,Raven Industries Inc.,Industrial Goods,Diversified Machinery,USA,677750000.0,25.99,1.96,2.26,52.54,2.9,-12.79,17.93,2563000,24.893350062735255,54.680050188205776,42.057716436637385,10.890840652446675,-0.3781630394688307,2.5218369605311692,64.11543287327478,50,246.63739021329988,25.59598494353827
RAX,"Rackspace Hosting, Inc.",Technology,Information Technology Services,USA,4250000000.0,35.94,2.23,3.42,36.6,0.0,-39.42,29.83,153100000,15.759096612296112,50.96612296110414,27.00125470514429,16.361355081555836,-3.6023529411764703,-3.6023529411764703,8.983688833124216,50,169.07151819322462,5.244667503136763
