ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,evebitda,bb,pe_rank,ps_rank,pb_rank,bby,shy,pfcf_rank,evebitda_rank,rank
BPFH,Boston Private Financial Holdings Inc.,Financial,Regional - Northeast Banks,USA,1021.34,22.02,5.03,1.7,0.0,2.51,13.11,12.77,0,63.478977741137676,77.71365759824127,0.0,-0.0,2.51,50,50,241.19263533937894
BPI,"Bridgepoint Education, Inc.",Services,Education & Training Services,USA,683.25,20.81,0.89,2.32,11.26,0.0,-17.22,15.19,4.0,0,60.45616927727397,0.0,0.0,-0.0,0.0,50,50,160.45616927727397
BPL,Buckeye Partners LP,Basic Materials,Oil & Gas Pipelines,USA,8854.66,24.63,1.75,2.85,0.0,5.66,20.68,76.85,19.92,0,0.0,42.071997801593845,0.0,-0.0,5.66,50,50,142.07199780159385
BPO,Brookfield Properties Corporation,Financial,Property Management,USA,10107.49,10.5,4.22,0.93,0.0,2.82,7.01,19.84,15.76,0,0.0,0.0,0.0,-0.0,2.82,50,50,100.0
BPOP,"Popular, Inc.",Financial,Foreign Regional Banks,USA,3030.05,5.08,1.73,0.66,0.0,0.0,15.63,29.29,0,26.573234405056333,0.0,5.743336081341028,-0.0,0.0,50,50,126.57323440505633
BPT,BP Prudhoe Bay Royalty Trust,Basic Materials,Oil & Gas Refining & Marketing,USA,1815.79,9.39,9.32,2828.33,0.0,14.19,5.51,84.85,0,30.695245946688647,89.58505083814234,99.97251992305578,-0.0,14.19,50,50,220.28029678483097
BPTH,"Bio-Path Holdings, Inc.",Healthcare,Drug Delivery,USA,241.87,0.0,0.0,38.71,0.0,0.0,11.07,2.71,-79.52,0,0.0,0.0,98.62599615278923,-0.0,0.0,50,50,100.0
BPY,Brookfield Property Partners L.P.,Financial,Real Estate Development,Bermuda,2012.14,5.75,0.39,0.8,0.0,5.1,5.55,19.6,9.3,0,26.84803517449849,0.0,0.0,-0.0,5.1,50,50,126.84803517449849
BPZ,"BPZ Resources, Inc.",Basic Materials,Oil & Gas Drilling & Exploration,USA,347.47,0.0,6.85,2.48,0.0,0.0,35.02,2.93,-49.3,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
BR,Broadridge Financial Solutions Inc.,Technology,Information & Delivery Services,USA,4397.78,18.23,1.75,5.12,32.43,2.28,13.5,36.82,9.08,0,52.62434734817257,0.0,0.0,-0.0,2.28,50,50,152.62434734817256
BRC,Brady Corp.,Technology,Security Software & Services,USA,1363.72,0.0,1.14,1.58,21.48,2.98,-10.45,26.15,8.65,0,0.0,0.0,32.618851332783734,-0.0,2.98,50,50,100.0
BRCD,"Brocade Communications Systems, Inc.",Technology,Data Storage Devices,USA,4220.13,14.29,1.92,1.83,9.29,0.0,18.83,9.72,7.13,0,0.0,0.0,39.791151415223965,-0.0,0.0,50,50,100.0
BRCM,Broadcom Corp.,Technology,Semiconductor - Integrated Circuits,USA,17607.30,41.23,2.12,2.07,13.51,1.59,12.36,30.1,12.46,0,86.80956306677659,49.40917834569937,45.83676834295136,-0.0,1.59,50,50,236.21874141247596
BRDR,"Borderfree, Inc.",Technology,Internet Information Providers,USA,494.69,0.0,4.48,0.0,30.54,0.0,0.0,16.23,310.16,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
BREW,"Craft Brew Alliance, Inc.",Consumer Goods,Beverages - Brewers,USA,275.21,145.0,1.54,2.47,0.0,0.0,-1.83,14.5,23.35,0,96.86727122835944,0.0,0.0,-0.0,0.0,50,50,196.86727122835944
BRFS,BRF - Brasil Foods S.A.,Consumer Goods,Meat Products,Brazil,19255.45,31.44,1.4,2.97,42.32,0.14,-11.92,22.01,14.08,0,80.4067051387744,35.03709810387469,0.0,-0.0,0.14,50,50,215.4438032426491
BRK-A,Berkshire Hathaway Inc.,Financial,Property & Casualty Insurance,USA,312647.96,16.09,1.72,1.41,18.81,0.0,9.02,190639.0,8.65,0,45.7268480351745,0.0,0.0,-0.0,0.0,50,50,145.7268480351745
BRK-B,Berkshire Hathaway Inc.,Financial,Property & Casualty Insurance,USA,209.85,0.01,0.0,0.0,0.0,0.0,8.99,127.18,0.64,24.649629018961253,0.0,0.0,-0.0,0.0,50,50,124.64962901896125
BRKL,"Brookline Bancorp, Inc.",Financial,Savings & Loans,USA,647.13,17.98,3.14,1.04,0.0,3.71,0.33,9.17,0,0.0,0.0,0.0,-0.0,3.71,50,50,100.0
BRKR,Bruker Corporation,Technology,Scientific & Technical Instruments,USA,3544.95,44.06,1.93,4.16,37.43,0.0,6.87,21.15,14.35,0,87.77136575982412,45.64440780434185,0.0,-0.0,0.0,50,50,233.415773564166
BRKS,Brooks Automation Inc.,Technology,Semiconductor Equipment & Materials,USA,723.82,67.87,1.52,1.14,22.27,2.95,18.82,10.86,14.68,0,92.91014014839241,0.0,0.0,-0.0,2.95,50,50,192.91014014839243
BRLI,Bio-Reference Laboratories Inc.,Healthcare,Medical Laboratories & Research,USA,753.98,18.89,1.03,2.74,0.0,0.0,-14.2,27.2,8.69,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
BRO,Brown & Brown Inc.,Financial,Insurance Brokers,USA,4378.60,20.34,3.21,2.12,13.7,1.33,-7.04,30.11,9.61,0,58.999725199230554,0.0,0.0,-0.0,1.33,50,50,158.99972519923057
BRP,Brookfield Residential Properties Inc.,Financial,Real Estate Development,USA,2371.03,16.74,1.74,1.69,0.0,0.0,-9.31,20.26,17.36,0,47.92525419071173,0.0,0.0,-0.0,0.0,50,50,147.92525419071174
BRS,"Bristow Group, Inc.",Services,"Air Services, Other",USA,2692.32,13.85,1.66,1.54,0.0,1.35,-5.1,74.23,11.61,0,39.62627095355867,0.0,0.0,-0.0,1.35,50,50,139.62627095355867
BRSS,"Global Brass and Copper Holdings, Inc.",Industrial Goods,Metal Fabrication,USA,343.72,32.98,0.2,0.0,343.72,0.93,-10.72,16.16,8.98,0,82.05550975542731,0.0,0.0,-0.0,0.93,50,50,182.0555097554273
BSAC,Banco Santander-Chile,Financial,Money Center Banks,Chile,11270.36,17.47,3.28,2.78,12.49,2.88,-4.53,23.59,0,0.0,0.0,0.0,-0.0,2.88,50,50,100.0
BSBR,Banco Santander (Brasil) S.A.,Financial,Foreign Regional Banks,Brazil,21635.08,571.0,0.96,63.44,20.84,1.75,-7.9,5.71,0,99.23055784556198,0.0,99.23055784556198,-0.0,1.75,50,50,199.23055784556198
BSFT,"BroadSoft, Inc.",Technology,Application Software,USA,732.56,0.0,4.1,3.62,28.07,0.0,-29.07,25.65,506.93,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
BSI,Alon Holdings Blue Square - Israel Ltd,Services,Department Stores,Israel,259.58,0.0,0.07,0.81,1.58,0.0,-0.77,3.89,15.24,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
BSMX,"Grupo Financiero Santander Mexico, S.A.B. de C.V.",Financial,Foreign Regional Banks,Mexico,15912.00,9.75,5.02,2.15,0.0,32.56,-13.01,11.7,0,31.244847485572958,0.0,0.0,-0.0,32.56,50,50,131.24484748557296
BSRR,Sierra Bancorp,Financial,Regional - Pacific Banks,USA,228.55,17.07,4.41,1.25,0.0,1.99,-4.35,16.05,0,0.0,0.0,0.0,-0.0,1.99,50,50,100.0
BSX,Boston Scientific Corporation,Healthcare,Medical Appliances & Equipment,USA,18065.50,0.0,2.53,2.77,22.78,0.0,10.26,13.65,13.05,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
BT,BT Group plc,Technology,Diversified Communication Services,United Kingdom,49658.83,14.32,1.62,0.0,20.5,1.72,9.78,62.29,7.21,0,0.0,39.681231107447104,0.0,-0.0,1.72,50,50,139.6812311074471
BTE,Baytex Energy Corp.,Basic Materials,Independent Oil & Gas,Canada,5325.64,35.16,5.24,4.49,0.0,5.64,4.82,42.19,9.67,0,83.37455344874965,0.0,79.60978290739214,-0.0,5.64,50,50,183.37455344874965
BTG,B2Gold Corp.,Basic Materials,Gold,Canada,1831.26,38.71,3.36,1.1,0.0,0.0,24.88,2.71,10.8,85.84776037372905,0.0,0.0,-0.0,0.0,50,50,185.84776037372905
BTI,British American Tobacco plc,Consumer Goods,Cigarettes,United Kingdom,108204.17,16.73,4.24,9.8,0.0,5.68,13.92,114.6,12.37,0.0,0.0,93.21242099477878,-0.0,5.68,50,50,100.0
BTU,Peabody Energy Corp.,Basic Materials,Industrial Metals & Minerals,USA,4533.92,0.0,0.65,1.14,15.0,2.03,-5.75,16.71,10.34,0,0.0,0.0,0.0,-0.0,2.03,50,50,100.0
BUD,Anheuser-Busch InBev,Consumer Goods,Beverages - Brewers,Belgium,175852.40,13.16,4.21,3.78,0.0,3.66,11.34,109.2,12.84,0,0.0,71.83292113217917,0.0,-0.0,3.66,50,50,171.83292113217917
BURL,"Burlington Stores, Inc.",Services,"Discount, Variety Stores",USA,1989.63,0.0,0.45,0.0,0.0,0.0,-0.95,27.0,9.65,0,0.0,8.93102500687002,0.0,-0.0,0.0,50,50,108.93102500687002
BUSE,First Busey Corporation,Financial,Regional - Midwest Banks,USA,486.14,20.74,4.4,1.42,8.41,2.86,11.78,5.6,0,60.26380873866447,0.0,0.0,-0.0,2.86,50,50,160.26380873866447
BV,"Bazaarvoice, Inc.",Technology,Application Software,USA,545.99,0.0,3.01,2.41,0.0,0.0,-30.53,7.1,-15.89,0,0.0,60.89585050838142,53.80599065677384,-0.0,0.0,50,50,160.89585050838141
BVN,Compania de Minas Buenaventura SA,Basic Materials,Gold,Peru,3453.90,9.95,2.45,0.85,0.0,0.16,1.35,12.73,10.5,0,0.0,54.16323165704864,0.0,-0.0,0.16,50,50,154.16323165704864
BWA,BorgWarner Inc.,Consumer Goods,Auto Parts,USA,14290.55,23.18,1.92,3.99,58.52,0.8,20.81,62.59,11.27,0,66.47430612805717,0.0,75.6251717504809,-0.0,0.8,50,50,166.47430612805715
BWC,The Babcock & Wilcox Company,Industrial Goods,Diversified Machinery,USA,3727.16,10.95,1.14,3.21,113.63,1.19,2.68,33.73,5.82,0,33.36081341027755,28.194558944765046,0.0,-0.0,1.19,50,50,161.5553723550426
BWINB,Baldwin & Lyons Inc.,Financial,Property & Casualty Insurance,USA,387.36,10.66,1.33,1.02,0.0,3.83,1.83,26.12,5.52,0.0,0.0,0.0,-0.0,3.83,50,50,100.0
BWLD,Buffalo Wild Wings Inc.,Services,Restaurants,USA,2630.95,36.91,2.08,5.64,64.8,0.0,16.95,139.87,13.55,0,84.66611706512778,0.0,0.0,-0.0,0.0,50,50,184.66611706512776
BWP,"Boardwalk Pipeline Partners, LP",Basic Materials,Oil & Gas Pipelines,USA,3823.58,16.72,3.17,0.98,0.0,2.54,-48.1,15.72,9.54,0,47.78785380599066,0.0,0.0,-0.0,2.54,50,50,147.78785380599066
BWS,Brown Shoe Co. Inc.,Consumer Goods,Textile - Apparel Footwear & Accessories,USA,1071.55,19.6,0.43,2.15,25.04,1.13,10.57,24.69,8.09,0,56.63643858202803,0.0,0.0,-0.0,1.13,50,50,156.63643858202803
BX,The Blackstone Group,Financial,Asset Management,USA,36161.66,15.83,5.47,2.94,17.62,7.4,19.12,31.34,0,45.25968672712284,80.0769442154438,0.0,-0.0,7.4,50,50,225.33663094256664
BXE,Bellatrix Exploration Ltd.,Basic Materials,Independent Oil & Gas,Canada,1571.03,14.54,6.27,1.7,0.0,0.0,19.74,9.16,13.65,0,41.522396262709535,83.15471283319593,0.0,-0.0,0.0,50,50,224.67710909590545
BXMT,"Blackstone Mortgage Trust, Inc.",Financial,REIT - Diversified,USA,1373.44,0.7,41.87,1.15,0.0,6.78,18.59,28.33,24.732069249793902,97.49931299807639,0.0,-0.0,6.78,50,50,222.2313822478703
BXP,Boston Properties Inc.,Financial,REIT - Office,USA,17969.14,29.0,8.41,3.24,0.0,2.21,12.03,117.43,20.27,0,77.43885682879912,88.04616652926627,0.0,-0.0,2.21,50,50,265.4850233580654
BXS,"BancorpSouth, Inc.",Financial,Regional - Southeast Banks,USA,2298.96,24.23,5.11,1.51,0.0,0.83,15.28,23.99,0,0.0,78.26325913712559,0.0,-0.0,0.83,50,50,178.2632591371256
BYD,Boyd Gaming Corp.,Services,Resorts & Casinos,USA,1266.03,0.0,0.44,2.72,9.72,0.0,-16.68,11.69,9.54,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
BYI,"Bally Technologies, Inc.",Services,Gaming Activities,USA,2536.67,19.08,2.4,13.13,12.56,0.0,-6.68,64.86,12.13,0,55.17999450398461,0.0,0.0,-0.0,0.0,50,50,155.1799945039846
BZH,Beazer Homes USA Inc.,Industrial Goods,Residential Construction,USA,469.67,0.0,0.35,1.97,0.0,0.0,3.99,18.52,27.62,0,0.0,6.595218466611706,0.0,-0.0,0.0,50,50,106.5952184666117
C,"Citigroup, Inc.",Financial,Money Center Banks,USA,146511.17,11.32,2.33,0.74,2.73,0.08,-5.12,48.22,0,34.1577356416598,0.0,6.7600989282769985,-0.0,0.08,50,50,134.1577356416598
CA,CA Technologies,Technology,Business Software & Services,USA,13616.69,13.16,2.97,2.38,27.29,3.29,3.75,30.41,7.72,0,37.757625721352014,0.0,0.0,-0.0,3.29,50,50,137.757625721352
CAAS,China Automotive Systems Inc.,Consumer Goods,Auto Parts,China,221.03,9.06,0.57,1.02,0.0,0.0,9.29,7.88,3.81,0,0.0,12.338554547952734,0.0,-0.0,0.0,50,50,112.33855454795273
CAB,Cabela's Inc.,Services,Sporting Goods Stores,USA,4564.64,20.64,1.27,2.84,380.39,0.0,4.7,64.6,15.98,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CAC,Camden National Corp.,Financial,Regional - Northeast Banks,USA,309.11,14.0,3.46,1.35,15.01,2.62,1.81,41.16,0,0.0,0.0,0.0,-0.0,2.62,50,50,100.0
CACB,Cascade Bancorp,Financial,Regional - Pacific Banks,USA,231.71,4.55,4.54,1.23,0.0,0.0,-15.45,4.87,0,26.051112943116237,0.0,0.0,-0.0,0.0,50,50,126.05111294311624
CACC,Credit Acceptance Corp.,Financial,Credit Services,USA,3152.98,13.24,4.62,4.38,9.85,0.0,24.83,140.07,0,0.0,0.0,78.86782082989832,-0.0,0.0,50,50,100.0
CACI,CACI International Inc.,Services,Technical Services,USA,1628.82,11.78,0.46,1.27,8.58,0.0,2.19,69.4,9.04,0,34.8722176422094,0.0,0.0,-0.0,0.0,50,50,134.8722176422094
CACQ,Caesars Acquisition Company,Services,Resorts & Casinos,USA,1789.45,0.0,12.63,1.03,59.25,0.0,0.0,13.18,0.0,93.04754053311349,0.0,-0.0,0.0,50,50,193.04754053311348
CAE,CAE Inc.,Industrial Goods,Aerospace/Defense Products & Services,Canada,3569.00,22.13,1.82,2.88,45.23,1.63,25.93,13.5,9.4,0,63.78125858752405,0.0,0.0,-0.0,1.63,50,50,163.78125858752406
CAG,"ConAgra Foods, Inc.",Consumer Goods,Processed & Packaged Goods,USA,13198.84,16.58,0.74,2.35,26.15,3.19,2.02,31.34,9.59,0,47.40313272877164,0.0,52.62434734817257,-0.0,3.19,50,50,147.40313272877165
CAH,"Cardinal Health, Inc.",Services,Drugs Wholesale,USA,23361.09,64.27,0.24,3.54,14.09,1.78,23.76,68.13,9.3,0,92.5254190711734,0.0,0.0,-0.0,1.78,50,50,192.52541907117342
CAJ,Canon Inc.,Consumer Goods,Business Equipment,Japan,42026.36,16.24,1.17,1.36,101.66,4.0,-0.97,31.5,3.16,0,0.0,0.0,0.0,-0.0,4.0,50,50,100.0
CAK,CAMAC Energy Inc.,Basic Materials,Independent Oil & Gas,USA,751.94,0.0,95.18,1.6,0.0,0.0,75.62,0.7,-74.58,0,0.0,98.5710359989008,0.0,-0.0,0.0,50,50,198.5710359989008
CAKE,The Cheesecake Factory Incorporated,Services,Restaurants,USA,2418.96,22.37,1.29,4.18,34.76,1.19,10.23,46.97,9.69,0,64.413300357241,0.0,0.0,-0.0,1.19,50,50,164.41330035724098
CALD,Callidus Software Inc.,Technology,Business Software & Services,USA,483.43,0.0,4.3,10.43,42.04,0.0,0.86,10.53,-99.38,0,0.0,72.65732344050564,93.98186314921682,-0.0,0.0,50,50,172.65732344050565
CALL,magicJack VocalTec Ltd.,Technology,Telecom Services - Domestic,Israel,349.47,5.09,2.44,9.47,10.01,0.0,42.96,19.6,5.46,0,26.600714482000548,0.0,92.8826600714482,-0.0,0.0,50,50,126.60071448200054
CALM,"Cal-Maine Foods, Inc.",Consumer Goods,Food - Major Diversified,USA,1509.56,20.4,1.08,2.62,88.8,3.78,22.87,62.43,8.61,0,59.13712558395163,0.0,0.0,-0.0,3.78,50,50,159.13712558395162
CALX,Calix Inc.,Technology,Communication Equipment,USA,411.62,0.0,1.08,1.49,12.14,0.0,-34.03,8.18,32.57,0,0.0,26.463314097279472,0.0,-0.0,0.0,50,50,126.46331409727946
CAM,Cameron International Corporation,Basic Materials,Oil & Gas Equipment & Services,USA,13341.63,22.0,1.36,2.51,41.98,0.0,-2.05,63.58,9.7,0,63.424017587249246,0.0,0.0,-0.0,0.0,50,50,163.42401758724924
CAMP,CalAmp Corp.,Technology,Communication Equipment,USA,874.34,18.89,3.9,6.77,37.36,0.0,-0.85,24.56,33.31,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CAP,CAI International Inc.,Services,Rental & Leasing Services,USA,520.42,8.3,2.45,1.25,0.0,0.0,-4.37,23.4,14.74,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CAR,"Avis Budget Group, Inc.",Services,Rental & Leasing Services,USA,5579.21,656.56,0.7,7.29,0.0,0.0,78.29,52.53,15.22,0,99.42291838417148,0.0,89.88733168452872,-0.0,0.0,50,50,199.42291838417148
CARA,Cara Therapeutics Inc.,Healthcare,Biotechnology,USA,302.25,0.0,25.19,0.0,40.85,0.0,0.0,13.38,611.18,0,0.0,96.0703489969772,0.0,-0.0,0.0,50,50,196.0703489969772
CARB,"Carbonite, Inc.",Services,Business Services,USA,234.70,0.0,2.19,18.42,46.94,0.0,-43.3,8.84,71.75,0,0.0,0.0,97.27947238252267,-0.0,0.0,50,50,100.0
CAS,AM Castle & Co.,Industrial Goods,Metal Fabrication,USA,320.19,0.0,0.3,1.03,5.1,0.0,-6.12,13.66,26.17,0,0.0,5.193734542456719,0.0,-0.0,0.0,50,50,105.19373454245672
CASH,"Meta Financial Group, Inc.",Financial,Savings & Loans,USA,251.49,16.73,6.21,1.75,0.0,1.26,9.91,41.16,0,47.81533388293487,82.79747183292113,0.0,-0.0,1.26,50,50,230.612805715856
CASS,Cass Information Systems Inc.,Services,Business Services,USA,593.56,25.49,14.48,3.36,0.0,1.55,-10.17,51.48,10.05,0,71.7230008244023,93.89942291838416,0.0,-0.0,1.55,50,50,265.62242374278645
CASY,Casey's General Stores Inc.,Services,Grocery Stores,USA,2566.90,19.16,0.33,3.66,0.0,1.08,-6.81,66.69,8.88,0,0.0,0.0,0.0,-0.0,1.08,50,50,100.0
CAT,Caterpillar Inc.,Industrial Goods,Farm & Construction Machinery,USA,65587.03,17.88,1.18,3.15,14.15,2.33,21.52,102.83,11.22,0,51.6075845012366,0.0,0.0,-0.0,2.33,50,50,151.6075845012366
CATM,Cardtronics Inc.,Services,Business Services,USA,1655.10,71.56,1.89,6.63,15.54,0.0,-3.73,37.21,10.14,0,93.34982137949986,45.06732618851333,88.18356691398735,-0.0,0.0,50,50,238.41714756801318
CATO,Cato Corp.,Services,Apparel Stores,USA,799.86,14.75,0.87,2.02,14.44,4.37,-3.45,27.43,5.03,0,42.26435834020335,0.0,0.0,-0.0,4.37,50,50,142.26435834020336
CATY,Cathay General Bancorp,Financial,Regional - Pacific Banks,USA,1936.36,17.01,4.76,1.32,0.0,0.82,0.12,24.32,0,48.80461665292663,0.0,0.0,-0.0,0.82,50,50,148.80461665292663
CAVM,"Cavium, Inc.",Technology,Semiconductor - Broad Line,USA,2218.77,0.0,7.3,7.67,47.31,0.0,3.74,42.19,62.33,0,0.0,85.84776037372905,90.60181368507831,-0.0,0.0,50,50,185.84776037372905
CB,The Chubb Corporation,Financial,Property & Casualty Insurance,USA,22262.98,10.06,1.6,1.43,18.11,2.2,0.41,90.81,6.54,0,31.684528716680404,0.0,0.0,-0.0,2.2,50,50,131.6845287166804
CBB,Cincinnati Bell Inc.,Technology,Telecom Services - Domestic,USA,730.63,0.0,0.58,0.0,0.0,0.0,22.81,3.5,8.87,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CBD,Companhia Brasileira de Distribuicao,Services,Grocery Stores,Brazil,12716.91,24.68,0.45,2.73,0.0,0.42,-3.91,48.13,6.4,0,69.85435559219566,0.0,0.0,-0.0,0.42,50,50,169.85435559219565
CBEY,"Cbeyond, Inc.",Technology,Diversified Communication Services,USA,217.85,0.0,0.47,1.27,32.52,0.0,10.45,7.08,2.85,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CBF,Capital Bank Financial Corp.,Financial,Regional - Southeast Banks,USA,1273.60,33.04,4.33,1.12,0.0,0.0,9.05,24.45,0,82.11046990931574,72.98708436383622,0.0,-0.0,0.0,50,50,255.09755427315196
CBG,"CBRE Group, Inc",Financial,Property Management,USA,8951.53,30.99,1.25,4.69,15.2,0.0,18.3,26.96,11.57,0,79.85710359989008,0.0,80.84638636988184,-0.0,0.0,50,50,179.85710359989008
CBI,Chicago Bridge & Iron Company N.V.,Industrial Goods,General Contractors,Netherlands,9336.81,20.64,0.84,3.97,0.0,0.32,20.46,86.5,10.93,0,60.043968123110744,0.0,75.4328112118714,-0.0,0.32,50,50,160.04396812311074
CBK,Christopher & Banks Corporation,Services,Apparel Stores,USA,234.42,28.0,0.54,2.68,14.12,0.0,0.16,6.44,7.9,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CBL,CBL & Associates Properties Inc.,Financial,REIT - Retail,USA,3015.48,65.59,2.86,2.14,0.0,5.53,-8.66,17.71,11.34,0,92.6902995328387,0.0,0.0,-0.0,5.53,50,50,192.6902995328387
CBM,Cambrex Corporation.,Healthcare,Biotechnology,USA,644.24,21.47,2.02,3.04,0.0,0.0,31.09,21.04,9.71,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CBOE,"CBOE Holdings, Inc.",Financial,Diversified Investments,USA,4514.26,26.23,7.89,15.96,32.83,1.38,10.73,52.2,12.87,0,73.1244847485573,86.89200329760924,96.59247045891729,-0.0,1.38,50,50,260.0164880461665
CBPO,"China Biologic Products, Inc.",Healthcare,Biotechnology,China,873.80,20.1,4.49,4.38,21.85,0.0,32.12,37.39,7.7,0,58.45012366034625,0.0,0.0,-0.0,0.0,50,50,158.45012366034626
CBPX,"Continental Building Products, Inc.",Industrial Goods,General Building Materials,USA,824.94,16.98,2.05,4.25,14.52,0.0,0.0,18.0,15.38,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CBR,"CIBER, Inc.",Technology,Information Technology Services,USA,340.83,0.0,0.39,0.95,18.13,0.0,34.04,4.45,11.47,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CBRL,"Cracker Barrel Old Country Store, Inc.",Services,Restaurants,USA,2278.86,18.61,0.86,4.58,48.49,3.14,-7.53,95.67,9.65,0,53.69607034899698,20.170376477054138,0.0,-0.0,3.14,50,50,173.86644682605112
CBS,CBS Corporation,Services,Entertainment - Diversified,USA,35981.35,20.21,2.35,3.64,27.61,0.79,5.7,60.64,10.94,0,58.69744435284419,0.0,0.0,-0.0,0.79,50,50,158.69744435284417
CBSH,"Commerce Bancshares, Inc.",Financial,Regional - Midwest Banks,USA,4238.48,16.04,6.51,1.89,16.61,2.03,3.51,44.28,0,45.64440780434185,84.0065952184666,41.522396262709535,-0.0,2.03,50,50,229.65100302280845
CBSO,CBS Outdoor Americas Inc.,Financial,Property Management,USA,3741.66,25.35,2.89,1.33,16.99,0.0,0.0,30.42,12.86,71.50316020884858,59.494366584226434,0.0,-0.0,0.0,50,50,230.99752679307502
CBST,Cubist Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,4783.46,0.0,4.54,3.41,5314.96,0.0,-4.07,63.95,32.19,0,0.0,74.745809288266,0.0,-0.0,0.0,50,50,174.745809288266
CBT,Cabot Corp.,Basic Materials,Specialty Chemicals,USA,3805.50,18.41,1.07,1.89,24.24,1.35,34.62,59.11,9.61,0,53.00906842539159,0.0,0.0,-0.0,1.35,50,50,153.0090684253916
CBU,Community Bank System Inc.,Financial,Regional - Midwest Banks,USA,1562.01,19.96,5.91,1.81,0.0,2.91,10.24,38.53,0,57.92800219840616,81.36850783182193,0.0,-0.0,2.91,50,50,239.2965100302281
CBZ,"CBIZ, Inc.",Services,Business Services,USA,445.99,17.98,0.64,1.13,0.0,0.0,19.87,8.99,8.77,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
CCBG,Capital City Bank Group Inc.,Financial,Regional - Mid-Atlantic Banks,USA,242.17,39.74,2.95,0.87,0.0,0.58,15.72,13.91,0,86.25996152789229,0.0,9.34322616103325,-0.0,0.58,50,50,186.2599615278923
CCC,Calgon Carbon Corporation,Industrial Goods,Pollution & Treatment Controls,USA,1111.01,24.61,2.03,2.69,30.52,0.0,6.38,20.67,11.12,0,69.63451497664194,0.0,59.52184666117065,-0.0,0.0,50,50,169.63451497664192
CCE,Coca-Cola Enterprises Inc.,Consumer Goods,Beverages - Soft Drinks,USA,11453.41,18.37,1.39,5.14,37.31,2.21,11.09,45.19,11.26,0,52.89914811761472,0.0,82.60511129431163,-0.0,2.21,50,50,152.89914811761471
CCF,Chase Corp.,Industrial Goods,Industrial Equipment & Components,USA,296.57,12.44,1.35,2.33,14.33,1.38,18.29,32.59,6.98,0,36.24622148942017,0.0,0.0,-0.0,1.38,50,50,136.24622148942018
CCG,"Campus Crest Communities, Inc.",Financial,REIT - Diversified,USA,557.19,0.0,3.92,0.75,0.0,7.64,-12.99,8.64,24.43,0,0.0,69.16735366859027,6.979939543830723,-0.0,7.64,50,50,169.16735366859027
CCH,Coca-Cola Hellenic Bottling Company S.A.,Consumer Goods,Beverages - Soft Drinks,Greece,9295.40,32.3,1.04,2.42,0.0,1.72,-7.9,25.52,10.85,0,81.09370706237978,0.0,0.0,-0.0,1.72,50,50,181.0937070623798
CCI,Crown Castle International Corp.,Technology,Diversified Communication Services,USA,24674.50,264.0,8.16,3.41,36.84,1.89,0.0,73.92,20.68,0,98.24127507557021,0.0,0.0,-0.0,1.89,50,50,198.24127507557023
CCIH,ChinaCache International Holdings Ltd.,Technology,Internet Information Providers,China,410.83,0.0,2.58,3.5,0.0,0.0,85.78,16.2,79.02,0,0.0,56.00439681231107,0.0,-0.0,0.0,50,50,156.0043968123111
CCJ,Cameco Corp.,Basic Materials,Industrial Metals & Minerals,Canada,9024.92,31.23,4.06,1.86,0.0,1.58,30.29,22.8,16.46,0,0.0,0.0,0.0,-0.0,1.58,50,50,100.0
CCK,Crown Holdings Inc.,Consumer Goods,Packaging & Containers,USA,6448.52,20.26,0.74,1553.0,10.57,0.0,14.08,46.59,8.72,0,58.807364660621054,0.0,99.91755976916735,-0.0,0.0,50,50,158.80736466062106
CCL,Carnival Corporation,Services,Resorts & Casinos,USA,29103.63,28.27,1.88,1.18,0.0,2.68,17.62,37.32,12.18,0,0.0,0.0,0.0,-0.0,2.68,50,50,100.0
CCMP,Cabot Microelectronics Corp.,Technology,Semiconductor - Integrated Circuits,USA,1034.30,19.41,2.42,2.75,16.09,0.0,6.9,42.32,9.31,0,56.251717504809015,0.0,60.20884858477604,-0.0,0.0,50,50,156.25171750480902
CCNE,CNB Financial Corp.,Financial,Regional - Northeast Banks,USA,251.05,13.45,3.52,1.49,0.0,3.8,-1.25,17.35,0,0.0,0.0,0.0,-0.0,3.8,50,50,100.0
